"","race","in_kbp","in_mpv","in_fe","in_wapo","year","sex","state"
"6343","White",0,1,1,0,2014,"Male","NC"
"6344","White",0,1,1,0,2014,"Male","OR"
"6345","Race unspecified",0,1,1,0,2014,"Male","CA"
"6346","Hispanic",0,1,1,0,2014,"Male","AZ"
"6347","White",0,0,1,0,2014,"Male","MN"
"6348","White",0,0,1,0,2014,"Male","LA"
"6349","Black",0,0,1,0,2014,"Male","IL"
"6350","White",0,1,1,0,2014,"Male","FL"
"6351","White",0,1,1,0,2014,"Male","WA"
"6352","Black",0,0,1,0,2014,"Male","FL"
"6353","Race unspecified",0,1,1,0,2014,"Male","NM"
"6354","White",0,1,1,0,2014,"Male","OH"
"6355","Black",0,1,1,0,2014,"Male","FL"
"6356","Race unspecified",0,1,1,0,2014,"Male","NV"
"6357","Black",0,1,1,0,2014,"Male","OK"
"6358","Black",0,0,1,0,2014,"Male","WI"
"6359","White",0,0,1,0,2014,"Male","CA"
"6360","Black",0,0,1,0,2014,"Male","MI"
"6361","Black",0,1,1,0,2014,"Male","NY"
"6362","Black",0,1,1,0,2014,"Male","TX"
"6363","White",0,1,1,0,2014,"Male","GA"
"6364","Hispanic",0,0,1,0,2014,"Male","FL"
"6365","Black",0,1,1,0,2014,"Male","MD"
"6366","White",0,1,1,0,2014,"Male","MD"
"6367","White",0,1,1,0,2014,"Male","AZ"
"6368","Race unspecified",0,1,1,0,2014,"Male","DC"
"6369","White",0,0,1,0,2014,"Male","CA"
"6370","Asian",0,1,1,0,2014,"Male","CA"
"6371","Hispanic",0,0,1,0,2014,"Male","TX"
"6372","White",0,1,1,0,2014,"Male","NE"
"6373","Hispanic",0,1,1,0,2014,"Male","CA"
"6374","Hispanic",0,1,1,0,2014,"Male","CA"
"6375","White",0,1,1,0,2014,"Male","CA"
"6376","White",0,1,1,0,2014,"Male","CA"
"6377","Hispanic",0,1,1,0,2014,"Male","CA"
"6378","White",0,1,1,0,2014,"Male","TX"
"6379","Race unspecified",0,1,1,0,2014,"Male","NY"
"6380","Black",0,1,1,0,2014,"Male","TN"
"6381","Black",0,1,1,0,2014,"Male","FL"
"6382","Black",0,1,1,0,2014,"Male","MD"
"6383","Hispanic",0,0,1,0,2014,"Male","CA"
"6384","Hispanic",0,0,1,0,2014,"Male","TX"
"6385","Black",0,1,1,0,2014,"Male","RI"
"6386","White",0,1,1,0,2014,"Male","WA"
"6387","Black",0,0,1,0,2014,"Male","FL"
"6388","White",0,0,1,0,2014,"Female","SC"
"6389","White",0,0,1,0,2014,"Female","SC"
"6390","Hispanic",0,0,1,0,2014,"Male","CA"
"6391","Race unspecified",0,1,1,0,2014,"Male","AZ"
"6392","White",0,1,1,0,2014,"Male","OK"
"6393","Race unspecified",0,0,1,0,2014,"Male","CA"
"6394","White",0,1,1,0,2014,"Male","CA"
"6395","Hispanic",0,0,1,0,2014,"Male","CA"
"6396","NA_PI",0,1,1,0,2014,"Male","NM"
"6397","Asian",0,1,1,0,2014,"Female","NC"
"6398","White",0,1,1,0,2014,"Male","TX"
"6399","White",0,1,1,0,2014,"Male","WA"
"6400","Black",0,1,1,0,2014,"Male","NC"
"6401","Black",0,1,1,0,2014,"Male","OK"
"6402","White",0,1,1,0,2014,"Male","OH"
"6403","Black",0,0,1,0,2014,"Male","IN"
"6404","Race unspecified",0,1,1,0,2014,"Male","CA"
"6405","White",0,1,1,0,2014,"Male","WA"
"6406","Race unspecified",0,1,1,0,2014,"Male","TX"
"6407","White",0,1,1,0,2014,"Male","OK"
"6408","Hispanic",0,1,1,0,2014,"Male","TX"
"6409","Black",0,1,1,0,2014,"Male","NJ"
"6410","Asian",0,0,1,0,2014,"Male","AZ"
"6411","Hispanic",0,0,1,0,2014,"Male","MA"
"6412","Hispanic",0,0,1,0,2014,"Male","MA"
"6413","Hispanic",0,0,1,0,2014,"Male","TX"
"6414","Black",0,1,1,0,2014,"Male","NC"
"6415","Black",0,1,1,0,2014,"Male","KY"
"6416","White",0,1,1,0,2014,"Male","CA"
"6417","Race unspecified",0,1,1,0,2014,"Male","NC"
"6418","Race unspecified",0,1,1,0,2014,"Male","UT"
"6419","Black",0,0,1,0,2014,"Male","CA"
"6420","White",0,0,1,0,2014,"Male","MD"
"6421","Black",0,1,1,0,2014,"Male","IL"
"6422","Hispanic",0,0,1,0,2014,"Male","CA"
"6423","Black",0,0,1,0,2014,"Male","TX"
"6424","Black",0,1,1,0,2014,"Male","GA"
"6425","Race unspecified",0,0,1,0,2014,"Female","LA"
"6426","White",0,1,1,0,2014,"Female","NC"
"6427","White",0,1,1,0,2014,"Female","GA"
"6428","White",0,1,1,0,2014,"Male","NY"
"6429","Race unspecified",0,0,1,0,2014,"Male","IA"
"6430","Hispanic",0,1,1,0,2014,"Female","NM"
"6431","Hispanic",0,0,1,0,2014,"Female","CA"
"6432","Hispanic",0,0,1,0,2014,"Male","CA"
"6433","White",0,0,1,0,2014,"Male","TX"
"6434","White",0,0,1,0,2014,"Male","WV"
"6435","White",0,1,1,0,2014,"Male","FL"
"6436","Black",0,1,1,0,2014,"Male","GA"
"6437","White",0,1,1,0,2014,"Female","SC"
"6438","White",0,1,1,0,2014,"Male","SC"
"6439","Asian",0,0,1,0,2014,"Female","CA"
"6440","White",0,0,1,0,2014,"Male","OK"
"6441","Black",0,1,1,0,2014,"Male","TX"
"6442","Black",0,0,1,0,2014,"Male","OK"
"6443","White",0,1,1,0,2014,"Female","MD"
"6444","White",0,0,1,0,2014,"Female","NC"
"6445","Black",0,0,1,0,2014,"Male","TN"
"6446","White",0,1,1,0,2014,"Male","TN"
"6447","White",0,1,1,0,2014,"Male","WA"
"6448","Hispanic",0,0,1,0,2014,"Male","MO"
"6449","Black",0,0,1,0,2014,"Male","TX"
"6450","Hispanic",0,1,1,0,2014,"Male","VT"
"6451","Hispanic",0,1,1,0,2014,"Male","CA"
"6452","White",0,1,1,0,2014,"Male","TX"
"6453","White",0,1,1,0,2014,"Male","AL"
"6454","Black",0,0,1,0,2014,"Male","CA"
"6455","Black",0,0,1,0,2014,"Male","VA"
"6456","Black",0,1,1,0,2014,"Male","MA"
"6457","Black",0,1,1,0,2014,"Male","MD"
"6458","White",0,0,1,0,2014,"Male","IA"
"6459","Race unspecified",0,1,1,0,2014,"Male","DC"
"6460","Race unspecified",0,0,1,0,2014,"Male","CA"
"6461","White",0,0,1,0,2014,"Male","IN"
"6462","White",0,1,1,0,2014,"Male","TX"
"6463","Black",0,1,1,0,2014,"Male","CA"
"6464","Race unspecified",0,0,1,0,2014,"Male","CA"
"6465","Hispanic",0,1,1,0,2014,"Male","IL"
"6466","Black",0,1,1,0,2014,"Male","FL"
"6467","White",0,1,1,0,2014,"Male","IL"
"6468","White",0,0,1,0,2014,"Male","LA"
"6469","White",0,1,1,0,2014,"Male","FL"
"6470","White",0,1,1,0,2014,"Male","NV"
"6471","White",0,1,1,0,2014,"Male","SC"
"6472","Hispanic",0,0,1,0,2014,"Female","KS"
"6473","White",0,0,1,0,2014,"Male","NV"
"6474","Hispanic",0,1,1,0,2014,"Male","CA"
"6475","Hispanic",0,0,1,0,2014,"Male","CA"
"6476","White",0,0,1,0,2014,"Female","IL"
"6477","Black",0,0,1,0,2014,"Male","IL"
"6478","White",0,0,1,0,2014,"Male","TX"
"6479","White",0,1,1,0,2014,"Male","CA"
"6480","White",0,1,1,0,2014,"Male","KS"
"6481","Race unspecified",0,1,1,0,2014,"Male","CA"
"6482","Hispanic",0,0,1,0,2014,"Male","IL"
"6483","Black",0,1,1,0,2014,"Male","GA"
"6484","White",0,1,1,0,2014,"Male","GA"
"6485","Black",0,1,1,0,2014,"Male","MD"
"6486","White",0,1,1,0,2014,"Male","FL"
"6487","White",0,1,1,0,2014,"Male","AZ"
"6488","White",0,0,1,0,2014,"Female","IA"
"6489","White",0,1,1,0,2014,"Male","KY"
"6490","White",0,1,1,0,2014,"Male","NY"
"6491","White",0,1,1,0,2014,"Male","ME"
"6492","Hispanic",0,1,1,0,2014,"Male","WA"
"6493","White",0,0,1,0,2014,"Male","GA"
"6494","White",0,1,1,0,2014,"Male","NC"
"6495","Hispanic",0,1,1,0,2014,"Male","AZ"
"6496","White",0,1,1,0,2014,"Male","AZ"
"6497","Hispanic",0,1,1,0,2014,"Male","CT"
"6498","Race unspecified",0,1,1,0,2014,"Female","CA"
"6499","Black",0,1,1,0,2014,"Male","IL"
"6500","Asian",0,1,1,0,2014,"Male","CA"
"6501","White",0,1,1,0,2014,"Male","UT"
"6502","White",0,1,1,0,2014,"Male","MT"
"6503","White",0,1,1,0,2014,"Male","MS"
"6504","White",0,0,1,0,2014,"Male","MI"
"6505","White",0,0,1,0,2014,"Male","MI"
"6506","Hispanic",0,0,1,0,2014,"Male","TX"
"6507","Black",0,1,1,0,2014,"Male","LA"
"6508","White",0,0,1,0,2014,"Male","AL"
"6509","White",0,1,1,0,2014,"Male","TX"
"6510","White",0,1,1,0,2014,"Male","MS"
"6511","Black",0,1,1,0,2014,"Male","MO"
"6512","White",0,1,1,0,2014,"Male","MO"
"6513","White",0,1,1,0,2014,"Female","IN"
"6514","White",0,1,1,0,2014,"Male","TX"
"6515","Hispanic",0,1,1,0,2014,"Male","AZ"
"6516","NA_PI",0,1,1,0,2014,"Male","IA"
"6517","Race unspecified",0,1,1,0,2014,"Female","PA"
"6518","Hispanic",0,1,1,0,2014,"Male","CA"
"6519","White",0,0,1,0,2014,"Male","OK"
"6520","White",0,0,1,0,2014,"Male","TX"
"6521","Race unspecified",0,0,1,0,2014,"Female","FL"
"6522","Hispanic",0,1,1,0,2014,"Female","OK"
"6523","Hispanic",0,1,1,0,2014,"Male","CA"
"6524","Hispanic",0,0,1,0,2014,"Male","TX"
"6525","Hispanic",0,0,1,0,2014,"Female","MI"
"6526","Hispanic",0,0,1,0,2014,"Female","MI"
"6527","White",0,0,1,0,2014,"Male","MI"
"6528","Hispanic",0,1,1,0,2014,"Female","IL"
"6529","Black",0,1,1,0,2014,"Male","TX"
"6530","Hispanic",0,1,1,0,2014,"Male","TX"
"6531","White",0,1,1,0,2014,"Female","NM"
"6532","White",0,1,1,0,2014,"Male","TX"
"6533","White",0,1,1,0,2014,"Male","CA"
"6534","White",0,1,1,0,2014,"Male","OH"
"6535","Asian",0,1,1,0,2014,"Male","UT"
"6536","Black",0,1,1,0,2014,"Male","PA"
"6537","White",0,0,1,0,2014,"Female","AZ"
"6538","White",0,1,1,0,2014,"Male","TX"
"6539","White",0,1,1,0,2014,"Male","AL"
"6540","White",0,0,1,0,2014,"Male","IL"
"6541","White",0,0,1,0,2014,"Male","SC"
"6542","Black",0,1,1,0,2014,"Male","MS"
"6543","Race unspecified",0,1,1,0,2014,"Male","AR"
"6544","Hispanic",0,1,1,0,2014,"Male","AZ"
"6545","Race unspecified",0,1,1,0,2014,"Male","NC"
"6546","Black",0,0,1,0,2014,"Female","CA"
"6547","Black",0,0,1,0,2014,"Male","CA"
"6548","Hispanic",0,0,1,0,2014,"Female","CA"
"6549","Black",0,0,1,0,2014,"Male","NC"
"6550","White",0,1,1,0,2014,"Female","SC"
"6551","Hispanic",0,1,1,0,2014,"Male","CA"
"6552","Black",0,1,1,0,2014,"Male","IL"
"6553","Black",0,1,1,0,2014,"Male","MS"
"6554","Race unspecified",0,1,1,0,2014,"Female","CA"
"6555","White",0,1,1,0,2014,"Female","KY"
"6556","White",0,0,1,0,2014,"Male","IN"
"6557","White",0,1,1,0,2014,"Male","CA"
"6558","White",0,1,1,0,2014,"Male","CA"
"6559","White",0,1,1,0,2014,"Male","OR"
"6560","Black",0,0,1,0,2014,"Male","CA"
"6561","White",0,0,1,0,2014,"Male","CA"
"6562","Race unspecified",0,0,1,0,2014,"Male","MI"
"6563","Black",0,1,1,0,2014,"Male","NC"
"6564","Hispanic",0,1,1,0,2014,"Male","CA"
"6565","White",0,1,1,0,2014,"Female","MS"
"6566","Race unspecified",0,1,1,0,2014,"Male","NV"
"6567","White",0,1,1,0,2014,"Male","WA"
"6568","White",0,1,1,0,2014,"Male","OR"
"6569","Black",0,1,1,0,2014,"Male","WI"
"6570","Black",0,0,1,0,2014,"Female","FL"
"6571","White",0,0,1,0,2014,"Male","WI"
"6572","Black",0,0,1,0,2014,"Male","LA"
"6573","Black",0,1,1,0,2014,"Male","MI"
"6574","White",0,1,1,0,2014,"Male","FL"
"6575","Black",0,1,1,0,2014,"Male","WI"
"6576","White",0,0,1,0,2014,"Male","AL"
"6577","Hispanic",0,0,1,0,2014,"Male","AZ"
"6578","Hispanic",0,0,1,0,2014,"Female","TX"
"6579","Black",0,1,1,0,2014,"Male","NM"
"6580","Black",0,0,1,0,2014,"Male","LA"
"6581","Black",0,0,1,0,2014,"Female","NY"
"6582","Black",0,1,1,0,2014,"Male","TX"
"6583","Hispanic",0,1,1,0,2014,"Male","CA"
"6584","White",0,1,1,0,2014,"Male","MI"
"6585","White",0,0,1,0,2014,"Male","TX"
"6586","Black",0,1,1,0,2014,"Male","MS"
"6587","Black",0,0,1,0,2014,"Male","TX"
"6588","White",0,0,1,0,2014,"Male","CA"
"6589","Black",0,0,1,0,2014,"Male","TX"
"6590","White",0,1,1,0,2014,"Male","FL"
"6591","White",0,1,1,0,2014,"Male","CA"
"6592","Black",0,1,1,0,2014,"Female","TX"
"6593","Black",0,1,1,0,2014,"Male","IL"
"6594","Black",0,1,1,0,2014,"Male","MD"
"6595","Hispanic",0,1,1,0,2014,"Male","TX"
"6596","Hispanic",0,0,1,0,2014,"Male","TX"
"6597","White",0,1,1,0,2014,"Male","FL"
"6598","Hispanic",0,1,1,0,2014,"Male","CO"
"6599","Black",0,1,1,0,2014,"Male","FL"
"6600","Hispanic",0,1,1,0,2014,"Male","NM"
"6601","Hispanic",0,1,1,0,2014,"Male","ID"
"6602","Race unspecified",0,0,1,0,2014,"Male","MO"
"6603","Black",0,0,1,0,2014,"Male","NC"
"6604","Black",0,1,1,0,2014,"Male","AL"
"6605","Hispanic",0,1,1,0,2014,"Male","CA"
"6606","White",0,1,1,0,2014,"Female","OR"
"6607","Black",0,1,1,0,2014,"Male","OH"
"6608","Black",0,1,1,0,2014,"Male","AL"
"6609","Hispanic",0,1,1,0,2014,"Male","CA"
"6610","Race unspecified",0,1,1,0,2014,"Male","WV"
"6611","White",0,1,1,0,2014,"Male","KY"
"6612","Black",0,0,1,0,2014,"Male","TX"
"6613","Race unspecified",0,0,1,0,2014,"Male","NV"
"6614","Black",0,0,1,0,2014,"Male","NY"
"6615","White",0,0,1,0,2014,"Male","TX"
"6616","Black",0,0,1,0,2014,"Male","MO"
"6617","Black",0,0,1,0,2014,"Male","MO"
"6618","Black",0,0,1,0,2014,"Male","MO"
"6619","White",0,0,1,0,2014,"Male","MD"
"6620","Black",0,1,1,0,2014,"Male","IL"
"6621","Hispanic",0,1,1,0,2014,"Male","AZ"
"6622","Black",0,1,1,0,2014,"Male","CA"
"6623","White",0,1,1,0,2014,"Male","WA"
"6624","Black",0,0,1,0,2014,"Male","GA"
"6625","Black",0,1,1,0,2014,"Male","FL"
"6626","White",0,1,1,0,2014,"Female","PA"
"6627","White",0,1,1,0,2014,"Male","AL"
"6628","Black",0,1,1,0,2014,"Male","CA"
"6629","Black",0,0,1,0,2014,"Male","LA"
"6630","White",0,1,1,0,2014,"Male","FL"
"6631","White",0,1,1,0,2014,"Female","MO"
"6632","Hispanic",0,1,1,0,2014,"Male","TX"
"6633","White",0,1,1,0,2014,"Female","CA"
"6634","White",0,1,1,0,2014,"Male","MA"
"6635","White",0,1,1,0,2014,"Male","FL"
"6636","Black",0,1,1,0,2014,"Male","KS"
"6637","Race unspecified",0,1,1,0,2014,"Male","LA"
"6638","White",0,1,1,0,2014,"Male","KY"
"6639","Black",0,1,1,0,2014,"Male","GA"
"6640","Black",0,1,1,0,2014,"Male","GA"
"6641","White",0,1,1,0,2014,"Male","FL"
"6642","Black",0,1,1,0,2014,"Male","NY"
"6643","Hispanic",0,0,1,0,2014,"Male","UT"
"6644","Hispanic",0,0,1,0,2014,"Male","UT"
"6645","Hispanic",0,0,1,0,2014,"Female","UT"
"6646","Hispanic",0,0,1,0,2014,"Male","CA"
"6647","Hispanic",0,1,1,0,2014,"Male","CA"
"6648","White",0,1,1,0,2014,"Male","WI"
"6649","White",0,0,1,0,2014,"Male","VA"
"6650","Black",0,1,1,0,2014,"Male","AR"
"6651","White",0,1,1,0,2014,"Female","WI"
"6652","White",0,1,1,0,2014,"Male","CA"
"6653","White",0,1,1,0,2014,"Female","TX"
"6654","White",0,1,1,0,2014,"Male","VA"
"6655","Black",0,1,1,0,2014,"Male","NY"
"6656","White",0,0,1,0,2014,"Female","IA"
"6657","White",0,1,1,0,2014,"Male","FL"
"6658","Hispanic",0,1,1,0,2014,"Male","MD"
"6659","White",0,1,1,0,2014,"Male","MS"
"6660","Race unspecified",0,1,1,0,2014,"Male","NC"
"6661","White",0,0,1,0,2014,"Female","UT"
"6662","White",0,0,1,0,2014,"Male","MO"
"6663","Race unspecified",0,1,1,0,2014,"Female","TX"
"6664","Hispanic",0,1,1,0,2014,"Male","CA"
"6665","Hispanic",0,1,1,0,2014,"Male","CA"
"6666","Black",0,0,1,0,2014,"Female","MI"
"6667","White",0,1,1,0,2014,"Male","AZ"
"6668","Hispanic",0,1,1,0,2014,"Male","CO"
"6669","White",0,0,1,0,2014,"Male","OK"
"6670","Black",0,1,1,0,2014,"Male","FL"
"6671","Hispanic",0,1,1,0,2014,"Male","NM"
"6672","Black",0,0,1,0,2014,"Male","KS"
"6673","White",0,1,1,0,2014,"Male","GA"
"6674","Black",0,0,1,0,2014,"Female","CA"
"6675","Black",0,0,1,0,2014,"Male","WV"
"6676","Race unspecified",0,1,1,0,2014,"Male","CA"
"6677","White",0,0,1,0,2014,"Female","GA"
"6678","White",0,0,1,0,2014,"Male","MI"
"6679","Hispanic",0,0,1,0,2014,"Male","TX"
"6680","Hispanic",0,1,1,0,2014,"Male","VA"
"6681","Hispanic",0,1,1,0,2014,"Male","CA"
"6682","White",0,1,1,0,2014,"Male","CA"
"6683","White",0,1,1,0,2014,"Male","MO"
"6684","Black",0,1,1,0,2014,"Male","NY"
"6685","Black",0,1,1,0,2014,"Male","IL"
"6686","Black",0,0,1,0,2014,"Female","KY"
"6687","White",0,0,1,0,2014,"Male","MN"
"6688","White",0,0,1,0,2014,"Male","OH"
"6689","White",0,1,1,0,2014,"Male","MO"
"6690","Black",0,1,1,0,2014,"Male","NC"
"6691","Black",0,1,1,0,2014,"Male","OH"
"6692","Hispanic",0,1,1,0,2014,"Male","CA"
"6693","Race unspecified",0,0,1,0,2014,"Male","OH"
"6694","Hispanic",0,0,1,0,2014,"Male","IL"
"6695","White",0,0,1,0,2014,"Male","LA"
"6696","Black",0,0,1,0,2014,"Male","LA"
"6697","Hispanic",0,0,1,0,2014,"Male","MA"
"6698","White",0,1,1,0,2014,"Male","OH"
"6699","Black",0,0,1,0,2014,"Male","NY"
"6700","White",0,1,1,0,2014,"Male","FL"
"6701","Black",0,0,1,0,2014,"Female","MD"
"6702","Black",0,1,1,0,2014,"Male","MS"
"6703","White",0,1,1,0,2014,"Male","MO"
"6704","Black",0,0,1,0,2014,"Male","IL"
"6705","White",0,0,1,0,2014,"Female","IL"
"6706","Black",0,0,1,0,2014,"Male","NC"
"6707","Race unspecified",0,0,1,0,2014,"Male","MS"
"6708","White",0,1,1,0,2014,"Male","TN"
"6709","Black",0,1,1,0,2014,"Male","FL"
"6710","Black",0,1,1,0,2014,"Male","LA"
"6711","White",0,1,1,0,2014,"Male","CA"
"6712","White",0,0,1,0,2014,"Male","AL"
"6713","Hispanic",0,0,1,0,2014,"Male","TX"
"6714","Race unspecified",0,1,1,0,2014,"Male","KY"
"6715","White",0,1,1,0,2014,"Male","VA"
"6716","White",0,1,1,0,2014,"Male","NV"
"6717","Black",0,1,1,0,2014,"Male","IN"
"6718","Black",0,1,1,0,2014,"Male","MD"
"6719","White",0,1,1,0,2014,"Male","CA"
"6720","Hispanic",0,1,1,0,2014,"Male","CA"
"6721","Hispanic",0,1,1,0,2014,"Male","AZ"
"6722","Black",0,1,1,0,2014,"Male","NJ"
"6723","Black",0,1,1,0,2014,"Male","NC"
"6724","White",0,1,1,0,2014,"Male","MO"
"6725","Black",0,1,1,0,2014,"Male","KS"
"6726","White",0,1,1,0,2014,"Male","NE"
"6727","Black",0,0,1,0,2014,"Male","IN"
"6728","White",0,1,1,0,2014,"Male","KS"
"6729","White",0,0,1,0,2014,"Male","OK"
"6730","Hispanic",0,0,1,0,2014,"Male","CA"
"6731","White",0,1,1,0,2014,"Male","SC"
"6732","White",0,1,1,0,2014,"Male","NC"
"6733","Black",0,1,1,0,2014,"Male","PA"
"6734","White",0,1,1,0,2014,"Female","SC"
"6735","White",0,0,1,0,2014,"Female","KY"
"6736","Hispanic",0,1,1,0,2014,"Female","CA"
"6737","Black",0,1,1,0,2014,"Male","FL"
"6738","White",0,1,1,0,2014,"Male","UT"
"6739","White",0,1,1,0,2014,"Male","SD"
"6740","White",0,1,1,0,2014,"Male","KS"
"6741","Black",0,1,1,0,2014,"Male","VA"
"6742","Black",0,0,1,0,2014,"Female","CA"
"6743","Race unspecified",0,0,1,0,2014,"Male","MD"
"6744","Black",0,1,1,0,2014,"Male","FL"
"6745","White",0,1,1,0,2014,"Male","CA"
"6746","White",0,0,1,0,2014,"Male","CA"
"6747","White",0,1,1,0,2014,"Male","PA"
"6748","White",0,1,1,0,2014,"Male","CO"
"6749","White",0,1,1,0,2014,"Male","GA"
"6750","Black",0,1,1,0,2014,"Male","VA"
"6751","White",0,1,1,0,2014,"Male","ID"
"6752","White",0,0,1,0,2014,"Female","NY"
"6753","Race unspecified",0,1,1,0,2014,"Female","MD"
"6754","White",0,1,1,0,2014,"Male","AZ"
"6755","Black",0,1,1,0,2014,"Male","TN"
"6756","Black",0,0,1,0,2014,"Female","MO"
"6757","Black",0,0,1,0,2014,"Male","DE"
"6758","Black",0,0,1,0,2014,"Male","TX"
"6759","White",0,0,1,0,2014,"Male","TN"
"6760","Black",0,1,1,0,2014,"Male","MS"
"6761","Hispanic",0,1,1,0,2014,"Male","NM"
"6762","White",0,1,1,0,2014,"Male","NV"
"6763","White",0,1,1,0,2014,"Male","OK"
"6764","White",0,1,1,0,2014,"Male","NM"
"6765","Black",0,1,1,0,2014,"Male","AL"
"6766","White",0,1,1,0,2014,"Male","NE"
"6767","Hispanic",0,0,1,0,2014,"Male","TX"
"6768","Hispanic",0,0,1,0,2014,"Male","TX"
"6769","White",0,0,1,0,2014,"Female","MI"
"6770","Hispanic",0,0,1,0,2014,"Male","TX"
"6771","Hispanic",0,0,1,0,2014,"Male","TX"
"6772","Black",0,0,1,0,2014,"Male","NJ"
"6773","Hispanic",0,1,1,0,2014,"Male","CA"
"6774","Black",0,1,1,0,2014,"Male","GA"
"6775","White",0,1,1,0,2014,"Male","OR"
"6776","White",0,1,1,0,2014,"Male","MO"
"6777","White",0,0,1,0,2014,"Male","TX"
"6778","White",0,0,1,0,2014,"Male","NY"
"6779","White",0,1,1,0,2014,"Male","NV"
"6780","Hispanic",0,1,1,0,2014,"Male","CA"
"6781","Black",0,0,1,0,2014,"Female","MI"
"6782","Hispanic",0,1,1,0,2014,"Male","FL"
"6783","White",0,1,1,0,2014,"Male","OR"
"6784","White",0,1,1,0,2014,"Male","LA"
"6785","White",0,1,1,0,2014,"Male","WV"
"6786","White",0,1,1,0,2014,"Male","OR"
"6787","Hispanic",0,0,1,0,2014,"Male","CA"
"6788","Black",0,0,1,0,2014,"Male","TX"
"6789","Race unspecified",0,0,1,0,2014,"Male","IN"
"6790","Black",0,1,1,0,2014,"Male","MS"
"6791","Hispanic",0,1,1,0,2014,"Male","TX"
"6792","White",0,1,1,0,2014,"Male","NV"
"6793","Black",0,0,1,0,2014,"Male","NC"
"6794","White",0,1,1,0,2014,"Male","IL"
"6795","Hispanic",0,1,1,0,2014,"Male","CO"
"6796","Black",0,1,1,0,2014,"Male","TX"
"6797","Hispanic",0,0,1,0,2014,"Male","KS"
"6798","White",0,0,1,0,2014,"Male","MI"
"6799","Race unspecified",0,1,1,0,2014,"Male","CA"
"6800","Black",0,1,1,0,2014,"Male","MD"
"6801","White",0,1,1,0,2014,"Male","FL"
"6802","White",0,1,1,0,2014,"Male","WA"
"6803","White",0,1,1,0,2014,"Male","OK"
"6804","Black",0,1,1,0,2014,"Male","GA"
"6805","Black",0,0,1,0,2014,"Male","MI"
"6806","White",0,0,1,0,2014,"Male","WA"
"6807","Race unspecified",0,0,1,0,2014,"Male","MD"
"6808","Black",0,1,1,0,2014,"Male","NC"
"6809","Black",0,0,1,0,2014,"Male","OH"
"6810","White",0,0,1,0,2014,"Male","OK"
"6811","Hispanic",0,1,1,0,2014,"Male","TX"
"6812","White",0,1,1,0,2014,"Male","SC"
"6813","White",0,1,1,0,2014,"Male","FL"
"6814","Race unspecified",0,1,1,0,2014,"Male","CA"
"6815","Black",0,1,1,0,2014,"Male","NC"
"6816","White",0,1,1,0,2014,"Male","WA"
"6817","Black",0,1,1,0,2014,"Male","TX"
"6818","White",0,1,1,0,2014,"Male","TX"
"6819","Black",0,0,1,0,2014,"Male","GA"
"6820","White",0,1,1,0,2014,"Male","NE"
"6821","Black",0,1,1,0,2014,"Male","SC"
"6822","NA_PI",0,1,1,0,2014,"Male","CA"
"6823","White",0,1,1,0,2014,"Male","ND"
"6824","White",0,1,1,0,2014,"Male","KY"
"6825","White",0,1,1,0,2014,"Male","MI"
"6826","Asian",0,1,1,0,2014,"Male","CA"
"6827","White",0,1,1,0,2014,"Male","NC"
"6828","Black",0,1,1,0,2014,"Male","TX"
"6829","Hispanic",0,0,1,0,2014,"Male","CA"
"6830","White",0,0,1,0,2014,"Male","TN"
"6831","White",0,0,1,0,2014,"Male","WI"
"6832","Black",0,0,1,0,2014,"Male","TX"
"6833","Black",0,0,1,0,2014,"Male","TX"
"6834","Hispanic",0,0,1,0,2014,"Male","TX"
"6835","NA_PI",0,0,1,0,2014,"Male","WA"
"6836","Black",0,1,1,0,2014,"Male","CA"
"6837","White",0,1,1,0,2014,"Male","TX"
"6838","Black",0,1,1,0,2014,"Male","NJ"
"6839","Black",0,0,1,0,2014,"Male","CA"
"6840","Race unspecified",0,0,1,0,2014,"NULL","CA"
"6841","Black",0,0,1,0,2014,"Male","NY"
"6842","Black",0,1,1,0,2014,"Male","CA"
"6843","White",0,1,1,0,2014,"Female","NV"
"6844","White",0,1,1,0,2014,"Male","CA"
"6845","Black",0,1,1,0,2014,"Male","DE"
"6846","White",0,0,1,0,2014,"Male","TX"
"6847","White",0,0,1,0,2014,"Male","FL"
"6848","White",0,1,1,0,2014,"Male","MA"
"6849","White",0,1,1,0,2014,"Male","TX"
"6850","White",0,1,1,0,2014,"Male","MA"
"6851","Black",0,1,1,0,2014,"Male","TX"
"6852","White",0,1,1,0,2014,"Male","VA"
"6853","White",0,1,1,0,2014,"Male","WA"
"6854","Black",0,1,1,0,2014,"Male","CA"
"6855","Hispanic",0,1,1,0,2014,"Male","NY"
"6856","Black",0,1,1,0,2014,"Male","TX"
"6857","White",0,0,1,0,2014,"Male","GA"
"6858","Hispanic",0,0,1,0,2014,"Male","MI"
"6859","White",0,0,1,0,2014,"Female","TX"
"6860","White",0,0,1,0,2014,"Male","CA"
"6861","Black",0,0,1,0,2014,"Male","MS"
"6862","White",0,0,1,0,2014,"Female","OH"
"6863","White",0,1,1,0,2014,"Male","WA"
"6864","Black",0,1,1,0,2014,"Male","FL"
"6865","Hispanic",0,1,1,0,2014,"Male","NJ"
"6866","White",0,0,1,0,2014,"Male","ND"
"6867","Hispanic",0,1,1,0,2014,"Male","WA"
"6868","White",0,1,1,0,2014,"Male","WA"
